stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_timezone
6-2064,2064,Peupliers,Cesson-Sévigné,48.11254300,-1.60723800,,,0,,1,
6-4253,4253,Piardière,La Chapelle-Thouarault,48.12187400,-1.84575600,,,0,,1,
6-4256,4256,Piardière,La Chapelle-Thouarault,48.12205300,-1.84630600,,,0,,2,
6-3102,3102,Pie Neuve,Pacé,48.15078800,-1.79225400,,,0,,1,
6-3122,3122,Pie Neuve,Pacé,48.15111600,-1.79218100,,,0,,1,
6-3735,3735,Pierre Blanche,Saint-Gilles,48.13798400,-1.86943200,,,0,,2,
6-3736,3736,Pierre Blanche,Saint-Gilles,48.13854500,-1.87107800,,,0,,2,
6-1044,1044,Pierre Legrand,Rennes,48.12215900,-1.68593100,,,0,,1,
6-1097,1097,Pierre Legrand,Rennes,48.12204800,-1.68586300,,,0,,1,
6-3502,3502,Pierre Texier,Montgermont,48.15563500,-1.72059900,,,0,,1,
6-3513,3513,Pierre Texier,Montgermont,48.15571800,-1.72073800,,,0,,1,
6-2159,2159,Pierrins,Cesson-Sévigné,48.13009200,-1.61439200,,,0,,1,
6-2160,2160,Pierrins,Cesson-Sévigné,48.13076000,-1.61467500,,,0,,1,
6-1453,1453,Pigeon Blanc,Saint-Jacques-de-la-Lande,48.08978800,-1.69298500,,,0,,1,
6-2228,2228,Pigeon Blanc,Saint-Jacques-de-la-Lande,48.08978100,-1.69314300,,,0,,1,
6-1274,1274,Pilate,Rennes,48.09505800,-1.68997900,,,0,,1,
6-2219,2219,Pilate,Saint-Jacques-de-la-Lande,48.09406500,-1.69063900,,,0,,1,
6-1522,1522,Piletière,Rennes,48.11389100,-1.64268800,,,0,,1,
6-1528,1528,Piletière,Rennes,48.11398500,-1.64444900,,,0,,1,
6-3105,3105,Pinault,Pacé,48.14762900,-1.78095600,,,0,,1,
6-3119,3119,Pinault,Pacé,48.14745600,-1.78114700,,,0,,1,
6-1060,1060,Piré,Rennes,48.09944000,-1.65749900,,,0,,1,
6-1082,1082,Piré,Rennes,48.09988200,-1.65779500,,,0,,1,
6-1051,1051,Place de Bretagne,Rennes,48.10988400,-1.68330700,,,0,,1,
6-1091,1091,Place de Bretagne,Rennes,48.10974100,-1.68383800,,,0,,1,
6-4103,4103,Place de Kildare,Corps-Nuds,47.97779400,-1.58503300,,,0,,1,
6-4110,4110,Place de Kildare,Corps-Nuds,47.97767600,-1.58447700,,,0,,1,
6-4264,4264,Place de la Mairie,La Chapelle-Thouarault,48.12307300,-1.86587500,,,0,,1,
6-4269,4269,Place de la Mairie,La Chapelle-Thouarault,48.12309200,-1.86610400,,,0,,1,
6-1753,1753,Place des Lices,Rennes,48.11228300,-1.68452100,,,0,,1,
6-1552,1552,Place Pasteur,Rennes,48.11062700,-1.67347800,,,0,,1,
6-1644,1644,Place Pasteur,Rennes,48.11071400,-1.67365800,,,0,,1,
6-1706,1706,Place Pasteur,Rennes,48.11111800,-1.67455700,,,0,,1,
6-1707,1707,Place Pasteur,Rennes,48.11081500,-1.67453100,,,0,,1,
6-1755,1755,Place St-Sauveur,Rennes,48.11177300,-1.68107400,,,0,,1,
6-3605,3605,Placis de la Touche,Parthenay-de-Bretagne,48.18996700,-1.82076800,,,0,,2,
6-3612,3612,Placis de la Touche,Parthenay-de-Bretagne,48.18996100,-1.82013300,,,0,,2,
6-3308,3308,Placis Vert,Thorigné-Fouillard,48.17433900,-1.60210100,,,0,,1,
6-1161,1161,Plaine de Baud,Rennes,48.11222800,-1.64420700,,,0,,1,
6-1174,1174,Plaine de Baud,Rennes,48.11244200,-1.64288900,,,0,,1,
6-3213,3213,Plardière,Orgères,48.00952600,-1.66590200,,,0,,1,
6-3216,3216,Plardière,Orgères,48.00952500,-1.66621200,,,0,,1,
6-2543,2543,Platanes,Le Rheu,48.10309800,-1.79843900,,,0,,1,
6-2546,2546,Platanes,Le Rheu,48.10293800,-1.79834700,,,0,,1,
6-2510,2510,Plessix Saucourt,Le Rheu,48.10389700,-1.75030200,,,0,,2,
6-2511,2511,Plessix Saucourt,Le Rheu,48.10363800,-1.75118500,,,0,,2,
6-4700,4700,Point du Jour,Laillé,47.97845000,-1.71347000,,,0,,1,
6-4701,4701,Point du Jour,Laillé,47.97858200,-1.71305700,,,0,,1,
6-1342,1342,Pologne,Rennes,48.09118000,-1.65172700,,,0,,1,
6-1358,1358,Pologne,Rennes,48.09141200,-1.65194100,,,0,,1,
6-4603,4603,Pommiers,Chevaigné,48.21092900,-1.62604800,,,0,,1,
6-4604,4604,Pommiers,Chevaigné,48.20994400,-1.62584100,,,0,,1,
6-2727,2727,Pont,Noyal-Châtillon-sur-Seiche,48.03845700,-1.66654500,,,0,,1,
6-2732,2732,Pont,Noyal-Châtillon-sur-Seiche,48.03861900,-1.66677800,,,0,,1,
6-3136,3136,Pont Amelin,Pacé,48.15467200,-1.78438100,,,0,,1,
6-3141,3141,Pont Amelin,Pacé,48.15483200,-1.78439700,,,0,,1,
6-3707,3707,Pont aux Moines,Saint-Gilles,48.15067500,-1.82518200,,,0,,1,
6-3712,3712,Pont aux Moines,Saint-Gilles,48.15070800,-1.82484300,,,0,,1,
6-2456,2456,Pont Brand,Betton,48.17878700,-1.66093700,,,0,,1,
6-2457,2457,Pont Brand,Betton,48.17897900,-1.66054700,,,0,,1,
6-2509,2509,Pont d'Avoine,Le Rheu,48.09613900,-1.76457300,,,0,,1,
6-2512,2512,Pont d'Avoine,Le Rheu,48.09613900,-1.76511100,,,0,,1,
6-4006,4006,Pont d'Ohin,Acigné,48.13726700,-1.54983500,,,0,,1,
6-4009,4009,Pont d'Ohin,Acigné,48.13681600,-1.54844800,,,0,,1,
6-1540,1540,Pont de Bretagne,Rennes,48.11000100,-1.68519000,,,0,,1,
6-1542,1542,Pont de Bretagne,Rennes,48.10992400,-1.68536700,,,0,,1,
6-1164,1164,Pont de Châteaudun,Rennes,48.11012900,-1.66397600,,,0,,1,
6-1171,1171,Pont de Châteaudun,Rennes,48.11001900,-1.66359200,,,0,,1,
6-4374,4374,Pont de l'Ise,Saint-Erblon,48.02028600,-1.64686900,,,0,,2,
6-4375,4375,Pont de l'Ise,Saint-Erblon,48.02020300,-1.64716200,,,0,,2,
6-1264,1264,Pont de Nantes,Rennes,48.10204100,-1.68441100,,,0,,1,
6-1277,1277,Pont de Nantes,Rennes,48.10210900,-1.68409300,,,0,,1,
6-1173,1173,Pont de Strasbourg,Rennes,48.11005300,-1.65613700,,,0,,1,
6-1605,1605,Pont de Strasbourg,Rennes,48.11014300,-1.65648400,,,0,,1,
6-3828,3828,Pont du Gué,Bourgbarré,47.99744600,-1.61309100,,,0,,2,
6-3830,3830,Pont du Gué,Bourgbarré,47.99747500,-1.61293400,,,0,,2,
6-4260,4260,Pont Harel,La Chapelle-Thouarault,48.13138900,-1.84505500,,,0,,2,
6-4263,4263,Pont Harel,La Chapelle-Thouarault,48.13149900,-1.84475300,,,0,,2,
6-3905,3905,Pont-Péan Mairie,Pont-Péan,48.01077200,-1.70672300,,,0,,1,
6-3912,3912,Pont-Péan Mairie,Pont-Péan,48.01059600,-1.70671700,,,0,,1,
6-2327,2327,Pont-Réan,Bruz,48.00542400,-1.77486600,,,0,,1,
6-2347,2347,Pont-Réan,Bruz,48.00421300,-1.77539400,,,0,,1,
6-5003,5003,Pontchaillou,Rennes,48.12153500,-1.69335000,,,0,6-15003,1,
6-5018,5018,Pontchaillou,Rennes,48.12157800,-1.69346100,,,0,6-15003,1,
6-3309,3309,Portail,Thorigné-Fouillard,48.15626300,-1.59237700,,,0,,2,
6-3310,3310,Portail,Thorigné-Fouillard,48.15646600,-1.59183400,,,0,,2,
6-1390,1390,Porte de Cleunay,Rennes,48.10416900,-1.71342300,,,0,,1,
6-2314,2314,Porte de Ker Lann,Bruz,48.05440700,-1.74030300,,,0,,1,
6-2707,2707,Potiers,Noyal-Châtillon-sur-Seiche,48.04079800,-1.67190000,,,0,,1,
6-2722,2722,Potiers,Noyal-Châtillon-sur-Seiche,48.04078100,-1.67216100,,,0,,1,
6-2216,2216,Pressoirs,Saint-Jacques-de-la-Lande,48.08723600,-1.69467900,,,0,,1,
6-2257,2257,Pressoirs,Saint-Jacques-de-la-Lande,48.08706800,-1.69460500,,,0,,1,
6-2119,2119,Prieuré Forge,Cesson-Sévigné,48.10822900,-1.58092700,,,0,,2,
6-2120,2120,Prieuré Forge,Cesson-Sévigné,48.10813300,-1.58086500,,,0,,2,
6-1523,1523,Primauguet,Rennes,48.11427700,-1.64910100,,,0,,1,
6-1527,1527,Primauguet,Rennes,48.11456900,-1.64998800,,,0,,1,
6-4154,4154,Provence,Brécé,48.10748700,-1.48294600,,,0,,1,
6-4159,4159,Provence,Brécé,48.10746400,-1.48256600,,,0,,2,
6-1248,1248,Pré Garel,Rennes,48.10390600,-1.63579100,,,0,,1,
6-1629,1629,Pré Garel,Rennes,48.10398900,-1.63524400,,,0,,1,
6-3154,3154,Pré Hervy,Pacé,48.13556900,-1.78908300,,,0,,2,
6-4510,4510,Prés Verts,Gévezé,48.22364100,-1.79364500,,,0,,1,
6-4511,4511,Prés Verts,Gévezé,48.22396200,-1.79376000,,,0,,1,
6-4156,4156,Pâtis,Brécé,48.10938200,-1.50233300,,,0,,1,
6-4157,4157,Pâtis,Brécé,48.10926400,-1.50321100,,,0,,1,
6-3317,3317,Pâtis du Moulinet,Thorigné-Fouillard,48.14105100,-1.57364200,,,0,,1,
6-3318,3318,Pâtis du Moulinet,Thorigné-Fouillard,48.14091300,-1.57340700,,,0,,1,
6-3319,3319,Pâtis du Moulinet,Thorigné-Fouillard,48.14163600,-1.57730300,,,0,,1,
6-3320,3320,Pâtis du Moulinet,Thorigné-Fouillard,48.14198600,-1.57770800,,,0,,1,
6-3125,3125,Pâtis Roussel,Pacé,48.16049000,-1.76801100,,,0,,1,
6-1481,1481,Pâtis Tatelin,Rennes,48.12980200,-1.64222800,,,0,,1,
6-1483,1483,Pâtis Tatelin,Rennes,48.12955000,-1.64367000,,,0,,1,
6-4066,4066,Quatre Vents,La Chapelle-des-Fougeretz,48.16858000,-1.74301400,,,0,,2,
6-4067,4067,Quatre Vents,La Chapelle-des-Fougeretz,48.16894800,-1.74252700,,,0,,2,
6-2304,2304,Rabine,Bruz,48.02575000,-1.76077400,,,0,,1,
6-2323,2323,Rabine,Bruz,48.02563100,-1.76081000,,,0,,1,
6-2330,2330,Rabine,Bruz,48.02396900,-1.76168100,,,0,,1,
6-2345,2345,Rabine,Bruz,48.02339700,-1.76223900,,,0,,1,
6-2226,2226,Rablais Allende,Saint-Jacques-de-la-Lande,48.08664500,-1.70144600,,,0,,1,
6-2230,2230,Rablais Allende,Saint-Jacques-de-la-Lande,48.08645600,-1.70183300,,,0,,2,
6-1316,1316,Raison,Rennes,48.10117200,-1.65290800,,,0,,1,
6-1327,1327,Raison,Rennes,48.10140000,-1.65360000,,,0,,1,
6-1263,1263,Rectorat,Rennes,48.11961300,-1.67433300,,,0,,1,
6-1279,1279,Rectorat,Rennes,48.11946500,-1.67435400,,,0,,1,
6-1401,1401,Redon,Rennes,48.10557200,-1.68769600,,,0,,1,
6-1611,1611,Redon,Rennes,48.10538200,-1.68836500,,,0,,1,
6-1720,1720,Redon,Rennes,48.10592500,-1.68871100,,,0,,1,
6-3908,3908,Renaissance,Pont-Péan,48.01994100,-1.70697200,,,0,,1,
6-3909,3909,Renaissance,Pont-Péan,48.01979800,-1.70701800,,,0,,1,
6-3107,3107,Renan,Pacé,48.15120500,-1.77746100,,,0,,1,
6-3117,3117,Renan,Pacé,48.15127900,-1.77761400,,,0,,1,
6-2454,2454,Renaudais,Betton,48.18317800,-1.65482400,,,0,,1,
6-2455,2455,Renaudais,Betton,48.18324500,-1.65458000,,,0,,1,
6-2250,2250,Reuzerais,Saint-Jacques-de-la-Lande,48.08673800,-1.72423700,,,0,,2,
6-2253,2253,Reuzerais,Saint-Jacques-de-la-Lande,48.08664900,-1.72308900,,,0,,2,
6-4666,4666,Richeudais,Cintré,48.09669300,-1.88672700,,,0,,2,
6-2804,2804,Ricoquais,Saint-Grégoire,48.15910500,-1.67666600,,,0,,1,
6-2846,2846,Ricoquais,Saint-Grégoire,48.15900100,-1.67632600,,,0,,1,
6-2089,2089,Rigourdière,Cesson-Sévigné,48.11345700,-1.59034700,,,0,,1,
6-2161,2161,Rigourdière,Cesson-Sévigné,48.11436500,-1.59301100,,,0,,1,
6-3906,3906,Rivaudière,Pont-Péan,48.01367500,-1.70755300,,,0,,1,
6-3911,3911,Rivaudière,Pont-Péan,48.01361600,-1.70774200,,,0,,1,
6-3137,3137,Rive Ouest,Pacé,48.14019300,-1.76351400,,,0,,1,
6-3139,3139,Rive Ouest,Pacé,48.14036900,-1.76341100,,,0,,2,
6-1222,1222,Roazhon Park,Rennes,48.10809500,-1.71409000,,,0,,1,
6-1234,1234,Roazhon Park,Rennes,48.10769900,-1.71477000,,,0,,1,
6-9137,9137,Roazhon Park Ev,Rennes,48.10774800,-1.71564700,,,0,,2,
6-1163,1163,Robidou,Rennes,48.11015900,-1.66054000,,,0,,1,
6-1172,1172,Robidou,Rennes,48.11003400,-1.65919300,,,0,,1,
6-1667,1667,Robiquette,Rennes,48.13627900,-1.69693500,,,0,,1,
6-2860,2860,Robiquette,Saint-Grégoire,48.13685400,-1.69728400,,,0,,1,
6-3018,3018,Rocade Sud,Chantepie,48.08556200,-1.62711900,,,0,,1,
6-3021,3021,Rocade Sud,Chantepie,48.08593800,-1.62679400,,,0,,1,
6-2371,2371,Roche Marguerite,Bruz,47.99666600,-1.73976100,,,0,,2,
6-2380,2380,Roche Marguerite,Bruz,47.99828100,-1.73959000,,,0,,2,
6-4252,4252,Rochers,La Chapelle-Thouarault,48.12302800,-1.86070200,,,0,,1,
6-4257,4257,Rochers,La Chapelle-Thouarault,48.12311200,-1.86079300,,,0,,1,
6-1259,1259,Rochester,Rennes,48.12941800,-1.66359300,,,0,,1,
6-1283,1283,Rochester,Rennes,48.12885700,-1.66374800,,,0,,1,
6-6000,6000,Romillé Collège,Romillé,48.21868200,-1.89339400,,,0,,1,
6-6021,6021,Romillé Collège,Romillé,48.21852800,-1.89574100,,,0,,2,
6-6003,6003,Romillé Mairie,Romillé,48.21481800,-1.89242200,,,0,,1,
6-6004,6004,Romillé Mairie,Romillé,48.21566400,-1.89191500,,,0,,1,
6-6011,6011,Romillé Pigeon Blanc,Romillé,48.20782600,-1.83579700,,,0,,2,
6-6012,6012,Romillé Pigeon Blanc,Romillé,48.20778700,-1.83572000,,,0,,2,
6-1069,1069,Ronceray,Rennes,48.09276500,-1.63964700,,,0,,1,
6-1073,1073,Ronceray,Rennes,48.09252500,-1.63964600,,,0,,1,
6-2060,2060,Rond Point de Bray,Cesson-Sévigné,48.10781400,-1.61469400,,,0,,1,
6-2062,2062,Rond Point de Bray,Cesson-Sévigné,48.10780600,-1.61402400,,,0,,1,
6-3028,3028,Rosa Parks,Chantepie,48.08553000,-1.60404400,,,0,,1,
6-3043,3043,Rosa Parks,Chantepie,48.08567500,-1.60369300,,,0,,2,
6-4904,4904,Rouaudière,Langan,48.23421000,-1.84390800,,,0,,2,
6-4905,4905,Rouaudière,Langan,48.23430200,-1.84394700,,,0,,2,
6-4752,4752,Rouesnais Nord,Laillé,47.96862400,-1.74442400,,,0,,2,
6-4750,4750,Rouesnais Sud,Laillé,47.96296700,-1.74287300,,,0,,2,
6-4324,4324,Rue de Montfort,L'Hermitage,48.12785500,-1.82093400,,,0,,2,
6-4325,4325,Rue de Montfort,L'Hermitage,48.12795400,-1.82084000,,,0,,2,
6-4318,4318,Rue de Pacé,L'Hermitage,48.12613300,-1.80652700,,,0,,0,
6-4330,4330,Rue de Pacé,L'Hermitage,48.12602900,-1.80642500,,,0,,2,
6-1387,1387,Récipon,Rennes,48.09804400,-1.70821100,,,0,,1,
6-1393,1393,Récipon,Rennes,48.09780700,-1.70761700,,,0,,1,
6-1052,1052,République,Rennes,48.10992700,-1.67892800,,,0,,1,
6-1090,1090,République,Rennes,48.10952600,-1.67794700,,,0,,1,
6-1120,1120,République,Rennes,48.10995200,-1.67794100,,,0,,1,
6-1167,1167,République,Rennes,48.10939800,-1.67879200,,,0,,1,
6-1168,1168,République,Rennes,48.10976500,-1.67874600,,,0,,1,
6-1214,1214,République,Rennes,48.10992500,-1.67970500,,,0,,1,
6-1242,1242,République,Rennes,48.10976500,-1.67947500,,,0,,1,
6-1315,1315,République,Rennes,48.10971600,-1.67805500,,,0,,1,
6-1501,1501,République,Rennes,48.10939600,-1.67982800,,,0,,1,
6-1556,1556,République,Rennes,48.10939400,-1.67765300,,,0,,1,
6-1563,1563,République,Rennes,48.10971600,-1.67816000,,,0,,1,
6-1615,1615,République,,48.10980200,-1.67828500,,,0,,1,
6-1732,1732,République,Rennes,48.10951500,-1.67804200,,,0,,1,
6-5006,5006,République,Rennes,48.10966700,-1.67922400,,,0,6-15006,1,
6-5021,5021,République,Rennes,48.10971200,-1.67913800,,,0,6-15006,1,
6-1144,1144,République Jaurès,Rennes,48.11009200,-1.67774600,,,0,,1,
6-9036,9036,République Jaurès,Rennes,48.11005300,-1.67774400,,,0,,1,
6-1024,1024,République Nemours,Rennes,48.10996500,-1.68030000,,,0,,1,
6-3716,3716,Résidence Janais,Saint-Gilles,48.15068300,-1.83039400,,,0,,2,
6-3729,3729,Résidence Janais,Saint-Gilles,48.15100400,-1.83017800,,,0,,2,
6-1125,1125,Sacrés Coeurs,Rennes,48.09691700,-1.67919300,,,0,,1,
6-1139,1139,Sacrés Coeurs,Rennes,48.09692200,-1.67845700,,,0,,1,
6-4551,4551,Saint-Armel Eglise,Saint-Armel,48.01347400,-1.59115000,,,0,,1,
6-4552,4552,Saint-Armel Gare,Saint-Armel,48.01390500,-1.59403500,,,0,,1,
6-4555,4555,Saint-Armel Gare,Saint-Armel,48.01405600,-1.59439400,,,0,,1,
6-1612,1612,Saint-Conwoïon,Rennes,48.10360800,-1.68836400,,,0,,1,
6-1613,1613,Saint-Conwoïon,Rennes,48.10291000,-1.68886100,,,0,,1,
6-1378,1378,Saint-Exupéry,Rennes,48.12475700,-1.66162800,,,0,,1,
6-1403,1403,Saint-Exupéry,Rennes,48.12523700,-1.66094100,,,0,,1,
6-1749,1749,Saint-Georges,Rennes,48.11237600,-1.67534900,,,0,,1,
6-5058,5058,Saint-Germain,Rennes,48.11051900,-1.67612200,,,0,6-15058,1,
6-5071,5071,Saint-Germain,Rennes,48.11071000,-1.67642900,,,0,6-15058,1,
6-3705,3705,Saint-Gilles Centre,Saint-Gilles,48.15296000,-1.82978700,,,0,,2,
6-3714,3714,Saint-Gilles Centre,Saint-Gilles,48.15253400,-1.82977300,,,0,,1,
6-3718,3718,Saint-Hubert,Saint-Gilles,48.14198500,-1.82876100,,,0,,2,
6-3725,3725,Saint-Hubert,Saint-Gilles,48.14189200,-1.82843500,,,0,,2,
6-2278,2278,Saint-Jacques - Gaîté,Saint-Jacques-de-la-Lande,48.09192200,-1.70395500,,,0,,1,
6-2279,2279,Saint-Jacques - Gaîté,Saint-Jacques-de-la-Lande,48.09182500,-1.70369500,,,0,,1,
6-2280,2280,Saint-Jacques - Gaîté,Saint-Jacques-de-la-Lande,48.09217600,-1.70272900,,,0,,1,
6-2281,2281,Saint-Jacques - Gaîté,Saint-Jacques-de-la-Lande,48.09210800,-1.70260000,,,0,,1,
6-2282,2282,Saint-Jacques - Gaîté,Saint-Jacques-de-la-Lande,48.09203100,-1.70246200,,,0,,1,
6-2283,2283,Saint-Jacques - Gaîté,Saint-Jacques-de-la-Lande,48.09178900,-1.70317000,,,0,,1,
6-2284,2284,Saint-Jacques - Gaîté,Saint-Jacques-de-la-Lande,48.09170100,-1.70305000,,,0,,1,
6-5064,5064,Saint-Jacques - Gaîté,Saint-Jacques-de-la-Lande,48.09183900,-1.70387500,,,0,6-15064,1,
6-5065,5065,Saint-Jacques - Gaîté,Saint-Jacques-de-la-Lande,48.09225400,-1.70335000,,,0,6-15064,1,
6-1103,1103,Saint-Laurent,Rennes,48.13880600,-1.65910200,,,0,,1,
6-1485,1485,Saint-Laurent,Rennes,48.13795700,-1.65876900,,,0,,1,
6-1491,1491,Saint-Laurent,Rennes,48.13893700,-1.65828200,,,0,,1,
6-1043,1043,Saint-Martin,Rennes,48.12360500,-1.68426400,,,0,,1,
6-1099,1099,Saint-Martin,Rennes,48.12359300,-1.68357900,,,0,,1,
6-4653,4653,Saint-Melaine,Cintré,48.10332800,-1.86952600,,,0,,1,
6-4654,4654,Saint-Melaine,Cintré,48.10347100,-1.86941300,,,0,,1,
6-4655,4655,Saint-Roch,Cintré,48.10715900,-1.87318200,,,0,,2,
6-1208,1208,Saint-Saëns,Rennes,48.10415900,-1.63781700,,,0,,1,
6-1116,1116,Saint-Vincent,Rennes,48.11273200,-1.66451000,,,0,,1,
6-1147,1147,Saint-Vincent,Rennes,48.11266000,-1.66435800,,,0,,1,
6-1273,1273,Saint-Yves,Rennes,48.09275400,-1.69119700,,,0,,1,
6-2218,2218,Saint-Yves,Saint-Jacques-de-la-Lande,48.09224500,-1.69168100,,,0,,1,
6-1026,1026,Sainte-Anne,Rennes,48.11482000,-1.67924200,,,0,,1,
6-5005,5005,Sainte-Anne,Rennes,48.11445500,-1.68048400,,,0,6-15005,1,
6-5020,5020,Sainte-Anne,Rennes,48.11450100,-1.68039800,,,0,6-15005,1,
6-5057,5057,Sainte-Anne,Rennes,48.11462100,-1.67992700,,,0,6-15005,1,
6-5072,5072,Sainte-Anne,Rennes,48.11488400,-1.67997100,,,0,6-15005,1,
6-1337,1337,Sainte-Thérèse,Rennes,48.09753200,-1.66289000,,,0,,1,
6-1363,1363,Sainte-Thérèse,Rennes,48.09768600,-1.66290800,,,0,,1,
6-3838,3838,Salle de Sports,Bourgbarré,47.99121500,-1.61656600,,,0,,1,
6-3839,3839,Salle de Sports,Bourgbarré,47.99104400,-1.61688700,,,0,,1,
6-2158,2158,Salmondière,Cesson-Sévigné,48.10058900,-1.56133700,,,0,,2,
6-4153,4153,Saules,Brécé,48.10711200,-1.47914600,,,0,,1,
6-4160,4160,Saules,Brécé,48.10728600,-1.47840300,,,0,,1,
6-1321,1321,Sauvaie,Rennes,48.09380400,-1.63384500,,,0,,1,
6-1322,1322,Sauvaie,Rennes,48.09428700,-1.63461600,,,0,,1,
6-1760,1760,Semprún,Rennes,48.10955400,-1.64585800,,,0,,1,
6-1763,1763,Semprún,Rennes,48.10974600,-1.64575900,,,0,,1,
6-3811,3811,Sept Fours,Bourgbarré,47.95925000,-1.63730100,,,0,,2,
6-1211,1211,Serpette,Rennes,48.10311600,-1.65249100,,,0,,1,
6-1245,1245,Serpette,Rennes,48.10319800,-1.65255700,,,0,,1,
6-1226,1226,Servigné,Rennes,48.10125800,-1.73176900,,,0,,1,
6-1229,1229,Servigné,Rennes,48.10118500,-1.73161100,,,0,,1,
6-3500,3500,Silandière,Montgermont,48.16396900,-1.73175200,,,0,,2,
6-3515,3515,Silandière,Montgermont,48.16275800,-1.73058100,,,0,,2,
6-4384,4384,Simone Marchand,Saint-Erblon,48.02063900,-1.65292500,,,0,,1,
6-4385,4385,Simone Marchand,Saint-Erblon,48.02044400,-1.65284400,,,0,,1,
6-2606,2606,Solidor,Vern-sur-Seiche,48.05074300,-1.61495300,,,0,,1,
6-2637,2637,Solidor,Vern-sur-Seiche,48.04962200,-1.61517300,,,0,,1,
6-3164,3164,Sorinais,Pacé,48.13557800,-1.77212100,,,0,,2,
6-2014,2014,Sports et Nature,Cesson-Sévigné,48.11467200,-1.60975400,,,0,,1,
6-2022,2022,Sports et Nature,Cesson-Sévigné,48.11473200,-1.60940600,,,0,,1,
6-2144,2144,Sports et Nature,Cesson-Sévigné,48.11432600,-1.60860100,,,0,,1,
6-2145,2145,Sports et Nature,Cesson-Sévigné,48.11423800,-1.60877400,,,0,,1,
6-1331,1331,Square de la Rance,Rennes,48.11802700,-1.68079300,,,0,,1,
6-1368,1368,Square de la Rance,Rennes,48.11833800,-1.68051700,,,0,,1,
6-2240,2240,St-Jacques Mairie,Saint-Jacques-de-la-Lande,48.08061000,-1.71229100,,,0,,2,
6-2241,2241,St-Jacques Mairie,Saint-Jacques-de-la-Lande,48.08051500,-1.71258100,,,0,,2,
6-2146,2146,Stade Belliard,Cesson-Sévigné,48.11884700,-1.59947700,,,0,,1,
6-2147,2147,Stade Belliard,Cesson-Sévigné,48.11908700,-1.59822900,,,0,,1,
6-9159,9159,Stade Marbeuf,Rennes,48.10976100,-1.70655300,,,0,,1,
6-3209,3209,Surcouf,Orgères,47.99256200,-1.66881800,,,0,,1,
6-3220,3220,Surcouf,Orgères,47.99220800,-1.66773100,,,0,,1,
6-1129,1129,Suède,Rennes,48.08725000,-1.68246900,,,0,,1,
6-1135,1135,Suède,Rennes,48.08810500,-1.68215900,,,0,,1,
6-4056,4056,Sénestrais,La Chapelle-des-Fougeretz,48.17017900,-1.73620500,,,0,,1,
6-4057,4057,Sénestrais,La Chapelle-des-Fougeretz,48.17043000,-1.73620600,,,0,,1,
6-4802,4802,Sévignière,Bécherel,48.29955400,-1.93959700,,,0,,2,
6-4803,4803,Sévignière,Bécherel,48.29979600,-1.93919800,,,0,,2,
6-1012,1012,Sévigné,Rennes,48.11603200,-1.67424100,,,0,,1,
6-1197,1197,Sévigné,Rennes,48.11635100,-1.67322600,,,0,,1,
6-1704,1704,Sévigné,Rennes,48.11593200,-1.67413800,,,0,,1,
6-2904,2904,Taillebois,Chartres-de-Bretagne,48.03701700,-1.71236500,,,0,,1,
6-2909,2909,Taillebois,Chartres-de-Bretagne,48.03671800,-1.71253200,,,0,,1,
6-2016,2016,Taillis,Cesson-Sévigné,48.11420300,-1.62210700,,,0,,1,
6-2020,2020,Taillis,Cesson-Sévigné,48.11412600,-1.62178700,,,0,,1,
6-3173,3173,Teillais,Pacé,48.14824200,-1.76375500,,,0,,1,
6-3174,3174,Teillais,Pacé,48.14832700,-1.76386300,,,0,,1,
6-3954,3954,Terrain des Sports,Saint-Sulpice-la-Forêt,48.21473400,-1.58653800,,,0,,1,
6-3960,3960,Terrain des Sports,Saint-Sulpice-la-Forêt,48.21462900,-1.58689900,,,0,,1,
6-3758,3758,Tertre,Vezin-le-Coquet,48.11845000,-1.74329900,,,0,,1,
6-3761,3761,Tertre,Vezin-le-Coquet,48.11857200,-1.74333400,,,0,,1,
6-1118,1118,Thabor,Rennes,48.11179700,-1.67124000,,,0,,1,
6-1146,1146,Thabor,Rennes,48.11188800,-1.67108500,,,0,,2,
6-1496,1496,The Land,Rennes,48.13216700,-1.70927700,,,0,,1,
6-3302,3302,Thorigné Mairie,Thorigné-Fouillard,48.15302900,-1.57942400,,,0,,1,
6-3315,3315,Thorigné Mairie,Thorigné-Fouillard,48.15361700,-1.57979000,,,0,,1,
6-3519,3519,Thébaudière,Montgermont,48.14669800,-1.71956400,,,0,,2,
6-2425,2425,Tihouït,Betton,48.16366500,-1.62518000,,,0,,1,
6-2426,2426,Tihouït,Betton,48.16386400,-1.62494600,,,0,,1,
6-1493,1493,Tillon,Rennes,48.12719300,-1.69338200,,,0,,1,
6-1495,1495,Tillon,Rennes,48.12672400,-1.69307100,,,0,,1,
6-4001,4001,Timonière,Acigné,48.13704300,-1.52633500,,,0,,1,
6-1702,1702,TNB,Rennes,48.10849500,-1.67357800,,,0,,1,
6-1703,1703,TNB,Rennes,48.10850000,-1.67378700,,,0,,1,
6-1347,1347,Torigné,Rennes,48.08476500,-1.65795500,,,0,,1,
6-1353,1353,Torigné,Rennes,48.08453400,-1.65793800,,,0,,1,
6-3027,3027,Touche Annette,Chantepie,48.08577400,-1.60818600,,,0,,1,
